    0.00000000000E+00    0.21306666667E+00    0.00000000000E+00    0.00000000000E+00    0.46933667084E+01
    0.10000000000E+00    0.21316601062E+00    0.77139063897E-02    0.19289030448E-03    0.46911794103E+01
    0.20000000000E+00    0.21328106023E+00    0.15430787724E-01    0.77191594676E-03    0.46886488605E+01
    0.30000000000E+00    0.21341189183E+00    0.23151059363E-01    0.17377195217E-02    0.46857744965E+01
    0.40000000000E+00    0.21355859219E+00    0.30875123585E-01    0.30910893450E-02    0.46825556853E+01
    0.50000000000E+00    0.21372125848E+00    0.38603369782E-01    0.48329575278E-02    0.46789917255E+01
    0.60000000000E+00    0.21389999838E+00    0.46336174636E-01    0.69643981916E-02    0.46750818493E+01
    0.70000000000E+00    0.21409493010E+00    0.54073902284E-01    0.94866258131E-02    0.46708252247E+01
    0.80000000000E+00    0.21430618250E+00    0.61816904462E-01    0.12400993697E-01    0.46662209569E+01
    0.90000000000E+00    0.21453389516E+00    0.69565520637E-01    0.15708992565E-01    0.46612680912E+01
    0.10000000000E+01    0.21477821852E+00    0.77320078122E-01    0.19412249265E-01    0.46559656138E+01
    0.11000000000E+01    0.21503931398E+00    0.85080892181E-01    0.23512525582E-01    0.46503124544E+01
    0.12000000000E+01    0.21531735412E+00    0.92848266113E-01    0.28011717155E-01    0.46443074879E+01
    0.13000000000E+01    0.21561252279E+00    0.10062249133E+00    0.32911852498E-01    0.46379495359E+01
    0.14000000000E+01    0.21592501536E+00    0.10840384741E+00    0.38215092102E-01    0.46312373687E+01
    0.15000000000E+01    0.21625503892E+00    0.11619260214E+00    0.43923727641E-01    0.46241697071E+01
    0.16000000000E+01    0.21660281248E+00    0.12398901157E+00    0.50040181248E-01    0.46167452240E+01
    0.17000000000E+01    0.21696856722E+00    0.13179332002E+00    0.56567004886E-01    0.46089625461E+01
    0.18000000000E+01    0.21735254681E+00    0.13960576006E+00    0.63506879780E-01    0.46008202558E+01
    0.19000000000E+01    0.21775500762E+00    0.14742655256E+00    0.70862615932E-01    0.45923168928E+01
    0.20000000000E+01    0.21817621911E+00    0.15525590661E+00    0.78637151698E-01    0.45834509557E+01
    0.21000000000E+01    0.21861646409E+00    0.16309401953E+00    0.86833553433E-01    0.45742209040E+01
    0.22000000000E+01    0.21907603911E+00    0.17094107680E+00    0.95455015187E-01    0.45646251596E+01
    0.23000000000E+01    0.21955525485E+00    0.17879725203E+00    0.10450485847E+00    0.45546621085E+01
    0.24000000000E+01    0.22005443650E+00    0.18666270685E+00    0.11398653205E+00    0.45443301026E+01
    0.25000000000E+01    0.22057392419E+00    0.19453759084E+00    0.12390361184E+00    0.45336274616E+01
    0.26000000000E+01    0.22111407344E+00    0.20242204145E+00    0.13425980074E+00    0.45225524745E+01
    0.27000000000E+01    0.22167525569E+00    0.21031618386E+00    0.14505892864E+00    0.45111034016E+01
    0.28000000000E+01    0.22225785874E+00    0.21822013086E+00    0.15630495235E+00    0.44992784762E+01
    0.29000000000E+01    0.22286228734E+00    0.22613398274E+00    0.16800195564E+00    0.44870759066E+01
    0.30000000000E+01    0.22348896374E+00    0.23405782708E+00    0.18015414926E+00    0.44744938777E+01
    0.31000000000E+01    0.22413832833E+00    0.24199173863E+00    0.19276587097E+00    0.44615305533E+01
    0.32000000000E+01    0.22481084022E+00    0.24993577910E+00    0.20584158564E+00    0.44481840779E+01
    0.33000000000E+01    0.22550697800E+00    0.25788999698E+00    0.21938588535E+00    0.44344525783E+01
    0.34000000000E+01    0.22622724037E+00    0.26585442731E+00    0.23340348943E+00    0.44203341664E+01
    0.35000000000E+01    0.22697214698E+00    0.27382909145E+00    0.24789924460E+00    0.44058269409E+01
    0.36000000000E+01    0.22774223915E+00    0.28181399683E+00    0.26287812505E+00    0.43909289894E+01
    0.37000000000E+01    0.22853808078E+00    0.28980913670E+00    0.27834523249E+00    0.43756383908E+01
