    0.00000000000E+00    0.21306666667E+00    0.00000000000E+00    0.00000000000E+00    0.46933667084E+01
    0.10000000000E+00    0.21205027732E+00    0.75767570190E-02    0.18900326901E-03    0.47158627314E+01
    0.20000000000E+00    0.21107766210E+00    0.15126266075E-01    0.75307728031E-03    0.47375927421E+01
    0.30000000000E+00    0.21014728344E+00    0.22649686324E-01    0.16880992270E-02    0.47585673420E+01
    0.40000000000E+00    0.20925770514E+00    0.30148122040E-01    0.29903049918E-02    0.47787965530E+01
    0.50000000000E+00    0.20840758495E+00    0.37622625801E-01    0.46562705373E-02    0.47982898523E+01
    0.60000000000E+00    0.20759566787E+00    0.45074201422E-01    0.66828947808E-02    0.48170562047E+01
    0.70000000000E+00    0.20682078005E+00    0.52503806668E-01    0.90673838194E-02    0.48351040923E+01
    0.80000000000E+00    0.20608182319E+00    0.59912355761E-01    0.11807236383E-01    0.48524415426E+01
    0.90000000000E+00    0.20537776949E+00    0.67300721699E-01    0.14900230408E-01    0.48690761540E+01
    0.10000000000E+01    0.20470765708E+00    0.74669738410E-01    0.18344410632E-01    0.48850151198E+01
    0.11000000000E+01    0.20407058574E+00    0.82020202745E-01    0.22138077125E-01    0.49002652508E+01
    0.12000000000E+01    0.20346571305E+00    0.89352876330E-01    0.26279774677E-01    0.49148329958E+01
    0.13000000000E+01    0.20289225091E+00    0.96668487289E-01    0.30768282971E-01    0.49287244609E+01
    0.14000000000E+01    0.20234946226E+00    0.10396773184E+00    0.35602607476E-01    0.49419454285E+01
    0.15000000000E+01    0.20183665815E+00    0.11125127581E+00    0.40781971004E-01    0.49545013734E+01
    0.16000000000E+01    0.20135319498E+00    0.11851975596E+00    0.46305805881E-01    0.49663974793E+01
    0.17000000000E+01    0.20089847207E+00    0.12577378138E+00    0.52173746675E-01    0.49776386535E+01
    0.18000000000E+01    0.20047192931E+00    0.13301393459E+00    0.58385623449E-01    0.49882295414E+01
    0.19000000000E+01    0.20007304511E+00    0.14024077275E+00    0.64941455491E-01    0.49981745391E+01
    0.20000000000E+01    0.19970133441E+00    0.14745482865E+00    0.71841445490E-01    0.50074778065E+01
    0.21000000000E+01    0.19935634699E+00    0.15465661176E+00    0.79085974126E-01    0.50161432787E+01
    0.22000000000E+01    0.19903766573E+00    0.16184660908E+00    0.86675595035E-01    0.50241746773E+01
    0.23000000000E+01    0.19874490523E+00    0.16902528603E+00    0.94611030132E-01    0.50315755207E+01
    0.24000000000E+01    0.19847771033E+00    0.17619308727E+00    0.10289316527E+00    0.50383491341E+01
    0.25000000000E+01    0.19823575494E+00    0.18335043743E+00    0.11152304617E+00    0.50444986592E+01
    0.26000000000E+01    0.19801874081E+00    0.19049774181E+00    0.12050187472E+00    0.50500270625E+01
    0.27000000000E+01    0.19782639653E+00    0.19763538705E+00    0.12983100542E+00    0.50549371445E+01
    0.28000000000E+01    0.19765847652E+00    0.20476374174E+00    0.13951194216E+00    0.50592315473E+01
    0.29000000000E+01    0.19751476016E+00    0.21188315698E+00    0.14954633521E+00    0.50629127624E+01
    0.30000000000E+01    0.19739505102E+00    0.21899396695E+00    0.15993597842E+00    0.50659831380E+01
    0.31000000000E+01    0.19729917608E+00    0.22609648938E+00    0.17068280661E+00    0.50684448860E+01
    0.32000000000E+01    0.19722698509E+00    0.23319102604E+00    0.18178889314E+00    0.50703000887E+01
    0.33000000000E+01    0.19717835000E+00    0.24027786316E+00    0.19325644770E+00    0.50715507051E+01
    0.34000000000E+01    0.19715316440E+00    0.24735727186E+00    0.20508781422E+00    0.50721985773E+01
    0.35000000000E+01    0.19715134306E+00    0.25442950849E+00    0.21728546895E+00    0.50722454359E+01
    0.36000000000E+01    0.19717282149E+00    0.26149481503E+00    0.22985201867E+00    0.50716929059E+01
    0.37000000000E+01    0.19721755563E+00    0.26855341940E+00    0.24279019905E+00    0.50705425123E+01
    0.38000000000E+01    0.19728552148E+00    0.27560553575E+00    0.25610287312E+00    0.50687956850E+01
    0.39000000000E+01    0.19737671487E+00    0.28265136476E+00    0.26979302988E+00    0.50664537640E+01
    0.40000000000E+01    0.19749115124E+00    0.28969109387E+00    0.28386378296E+00    0.50635180043E+01
    0.41000000000E+01    0.19762886545E+00    0.29672489756E+00    0.29831836947E+00    0.50599895805E+01
    0.42000000000E+01    0.19778991168E+00    0.30375293755E+00    0.31316014886E+00    0.50558695916E+01
    0.43000000000E+01    0.19797436334E+00    0.31077536297E+00    0.32839260191E+00    0.50511590650E+01
    0.44000000000E+01    0.19818231300E+00    0.31779231059E+00    0.34401932980E+00    0.50458589613E+01
    0.45000000000E+01    0.19841387243E+00    0.32480390495E+00    0.36004405323E+00    0.50399701783E+01
    0.46000000000E+01    0.19866917262E+00    0.33181025851E+00    0.37647061164E+00    0.50334935551E+01
    0.47000000000E+01    0.19894836388E+00    0.33881147179E+00    0.39330296245E+00    0.50264298759E+01
    0.48000000000E+01    0.19925161594E+00    0.34580763345E+00    0.41054518043E+00    0.50187798744E+01
    0.49000000000E+01    0.19957911809E+00    0.35279882045E+00    0.42820145701E+00    0.50105442371E+01
    0.50000000000E+01    0.19993107946E+00    0.35978509805E+00    0.44627609977E+00    0.50017236075E+01
    0.51000000000E+01    0.20030772917E+00    0.36676651994E+00    0.46477353183E+00    0.49923185897E+01
    0.52000000000E+01    0.20070931669E+00    0.37374312825E+00    0.48369829140E+00    0.49823297519E+01
    0.53000000000E+01    0.20113611209E+00    0.38071495363E+00    0.50305503128E+00    0.49717576301E+01
    0.54000000000E+01    0.20158840649E+00    0.38768201520E+00    0.52284851841E+00    0.49606027320E+01
    0.55000000000E+01    0.20206651240E+00    0.39464432065E+00    0.54308363346E+00    0.49488655401E+01
