    0.00000000000E+00    0.21306666667E+00    0.00000000000E+00    0.00000000000E+00    0.46933667084E+01
    0.10000000000E+00    0.21236192658E+00    0.76157855260E-02    0.19010553466E-03    0.47089420223E+01
    0.20000000000E+00    0.21169004032E+00    0.15212621969E-01    0.75838785777E-03    0.47238878054E+01
    0.30000000000E+00    0.21105016012E+00    0.22791381181E-01    0.17020134230E-02    0.47382100986E+01
    0.40000000000E+00    0.21044149219E+00    0.30352898056E-01    0.30184293055E-02    0.47519146038E+01
    0.50000000000E+00    0.20986329355E+00    0.37897972310E-01    0.47053514983E-02    0.47650067007E+01
    0.60000000000E+00    0.20931486902E+00    0.45427370137E-01    0.67607540534E-02    0.47774914639E+01
    0.70000000000E+00    0.20879556851E+00    0.52941825756E-01    0.91828589983E-02    0.47893736786E+01
    0.80000000000E+00    0.20830478453E+00    0.60442042846E-01    0.11970126969E-01    0.48006578546E+01
    0.90000000000E+00    0.20784194990E+00    0.67928695893E-01    0.15121248506E-01    0.48113482407E+01
    0.10000000000E+01    0.20740653563E+00    0.75402431443E-01    0.18635135954E-01    0.48214488371E+01
    0.11000000000E+01    0.20699804897E+00    0.82863869272E-01    0.22510915938E-01    0.48309634075E+01
    0.12000000000E+01    0.20661603166E+00    0.90313603482E-01    0.26747922354E-01    0.48398954910E+01
    0.13000000000E+01    0.20626005826E+00    0.97752203525E-01    0.31345689844E-01    0.48482484124E+01
    0.14000000000E+01    0.20592973466E+00    0.10518021516E+00    0.36303947731E-01    0.48560252925E+01
    0.15000000000E+01    0.20562469669E+00    0.11259816134E+00    0.41622614365E-01    0.48632290581E+01
    0.16000000000E+01    0.20534460884E+00    0.12000654308E+00    0.47301791855E-01    0.48698624504E+01
    0.17000000000E+01    0.20508916311E+00    0.12740584019E+00    0.53341761177E-01    0.48759280345E+01
    0.18000000000E+01    0.20485807793E+00    0.13479651206E+00    0.59742977602E-01    0.48814282069E+01
    0.19000000000E+01    0.20465109715E+00    0.14217899831E+00    0.66506066455E-01    0.48863652037E+01
    0.20000000000E+01    0.20446798920E+00    0.14955371946E+00    0.73631819155E-01    0.48907411078E+01
    0.21000000000E+01    0.20430854622E+00    0.15692107750E+00    0.81121189539E-01    0.48945578562E+01
    0.22000000000E+01    0.20417258335E+00    0.16428145650E+00    0.88975290436E-01    0.48978172465E+01
    0.23000000000E+01    0.20405993802E+00    0.17163522308E+00    0.97195390484E-01    0.49005209435E+01
    0.24000000000E+01    0.20397046936E+00    0.17898272694E+00    0.10578291117E+00    0.49026704852E+01
    0.25000000000E+01    0.20390405765E+00    0.18632430130E+00    0.11473942408E+00    0.49042672888E+01
    0.26000000000E+01    0.20386060380E+00    0.19366026334E+00    0.12406664835E+00    0.49053126565E+01
    0.27000000000E+01    0.20384002895E+00    0.20099091458E+00    0.13376644830E+00    0.49058077805E+01
    0.28000000000E+01    0.20384227404E+00    0.20831654127E+00    0.14384083121E+00    0.49057537486E+01
