    0.00000000000E+00    0.21306666667E+00    0.00000000000E+00    0.00000000000E+00    0.46933667084E+01
    0.10000000000E+00    0.21171834006E+00    0.75348374900E-02    0.18782176640E-03    0.47232563780E+01
    0.20000000000E+00    0.21042801374E+00    0.15033710877E-01    0.74740613694E-03    0.47522189762E+01
    0.30000000000E+00    0.20919314095E+00    0.22498149680E-01    0.16732921211E-02    0.47802714537E+01
    0.40000000000E+00    0.20801135794E+00    0.29929602432E-01    0.29604749591E-02    0.48074297957E+01
    0.50000000000E+00    0.20688046833E+00    0.37329442160E-01    0.46043777855E-02    0.48337090886E+01
    0.60000000000E+00    0.20579842919E+00    0.44698971377E-01    0.66008258142E-02    0.48591235799E+01
    0.70000000000E+00    0.20476333852E+00    0.52039426656E-01    0.89460227837E-02    0.48836867342E+01
    0.80000000000E+00    0.20377342394E+00    0.59351982806E-01    0.11636529431E-01    0.49074112839E+01
    0.90000000000E+00    0.20282703257E+00    0.66637756708E-01    0.14669243793E-01    0.49303092756E+01
    0.10000000000E+01    0.20192262184E+00    0.73897810834E-01    0.18041383152E-01    0.49523921137E+01
    0.11000000000E+01    0.20105875127E+00    0.81133156486E-01    0.21750467473E-01    0.49736705996E+01
    0.12000000000E+01    0.20023407489E+00    0.88344756775E-01    0.25794304186E-01    0.49941549685E+01
    0.13000000000E+01    0.19944733449E+00    0.95533529373E-01    0.30170974189E-01    0.50138549234E+01
    0.14000000000E+01    0.19869735342E+00    0.10270034905E+00    0.34878818961E-01    0.50327796661E+01
    0.15000000000E+01    0.19798303097E+00    0.10984605003E+00    0.39916428687E-01    0.50509379267E+01
    0.16000000000E+01    0.19730333728E+00    0.11697142813E+00    0.45282631301E-01    0.50683379904E+01
    0.17000000000E+01    0.19665730863E+00    0.12407724282E+00    0.50976482366E-01    0.50849877228E+01
    0.18000000000E+01    0.19604404321E+00    0.13116421904E+00    0.56997255730E-01    0.51008945929E+01
    0.19000000000E+01    0.19546269722E+00    0.13823304899E+00    0.63344434878E-01    0.51160656956E+01
    0.20000000000E+01    0.19491248128E+00    0.14528439367E+00    0.70017704930E-01    0.51305077716E+01
    0.21000000000E+01    0.19439265724E+00    0.15231888443E+00    0.77016945237E-01    0.51442272264E+01
    0.22000000000E+01    0.19390253511E+00    0.15933712434E+00    0.84342222509E-01    0.51572301487E+01
    0.23000000000E+01    0.19344147038E+00    0.16633968950E+00    0.91993784456E-01    0.51695223264E+01
    0.24000000000E+01    0.19300886147E+00    0.17332713023E+00    0.99972053887E-01    0.51811092630E+01
    0.25000000000E+01    0.19260414744E+00    0.18029997222E+00    0.10827762323E+00    0.51919961916E+01
    0.26000000000E+01    0.19222680587E+00    0.18725871756E+00    0.11691124945E+00    0.52021880896E+01
    0.27000000000E+01    0.19187635091E+00    0.19420384576E+00    0.12587384933E+00    0.52116896910E+01
    0.28000000000E+01    0.19155233150E+00    0.20113581462E+00    0.13516649510E+00    0.52205054992E+01
    0.29000000000E+01    0.19125432972E+00    0.20805506112E+00    0.14479041034E+00    0.52286397985E+01
    0.30000000000E+01    0.19098195927E+00    0.21496200221E+00    0.15474696623E+00    0.52360966650E+01
    0.31000000000E+01    0.19073486411E+00    0.22185703559E+00    0.16503767803E+00    0.52428799772E+01
    0.32000000000E+01    0.19051271719E+00    0.22874054037E+00    0.17566420181E+00    0.52489934254E+01
    0.33000000000E+01    0.19031521926E+00    0.23561287773E+00    0.18662833142E+00    0.52544405218E+01
    0.34000000000E+01    0.19014209782E+00    0.24247439156E+00    0.19793199570E+00    0.52592246086E+01
    0.35000000000E+01    0.18999310616E+00    0.24932540905E+00    0.20957725582E+00    0.52633488668E+01
    0.36000000000E+01    0.18986802243E+00    0.25616624115E+00    0.22156630292E+00    0.52668163242E+01
    0.37000000000E+01    0.18976664888E+00    0.26299718316E+00    0.23390145581E+00    0.52696298633E+01
    0.38000000000E+01    0.18968881109E+00    0.26981851515E+00    0.24658515891E+00    0.52717922278E+01
    0.39000000000E+01    0.18963435731E+00    0.27663050241E+00    0.25961998029E+00    0.52733060305E+01
    0.40000000000E+01    0.18960315788E+00    0.28343339587E+00    0.27300860991E+00    0.52741737595E+01
    0.41000000000E+01    0.18959510466E+00    0.29022743246E+00    0.28675385792E+00    0.52743977846E+01
    0.42000000000E+01    0.18961011060E+00    0.29701283550E+00    0.30085865317E+00    0.52739803634E+01
    0.43000000000E+01    0.18964810926E+00    0.30378981497E+00    0.31532604174E+00    0.52729236473E+01
    0.44000000000E+01    0.18970905450E+00    0.31055856791E+00    0.33015918566E+00    0.52712296872E+01
    0.45000000000E+01    0.18979292010E+00    0.31731927861E+00    0.34536136165E+00    0.52689004387E+01
    0.46000000000E+01    0.18989969956E+00    0.32407211895E+00    0.36093596006E+00    0.52659377677E+01
    0.47000000000E+01    0.19002940582E+00    0.33081724860E+00    0.37688648377E+00    0.52623434550E+01
    0.48000000000E+01    0.19018207112E+00    0.33755481526E+00    0.39321654728E+00    0.52581192018E+01
    0.49000000000E+01    0.19035774685E+00    0.34428495485E+00    0.40992987578E+00    0.52532666337E+01
    0.50000000000E+01    0.19055650346E+00    0.35100779175E+00    0.42703030440E+00    0.52477873062E+01
    0.51000000000E+01    0.19077843045E+00    0.35772343889E+00    0.44452177737E+00    0.52416827084E+01
    0.52000000000E+01    0.19102363629E+00    0.36443199798E+00    0.46240834740E+00    0.52349542676E+01
    0.53000000000E+01    0.19129224854E+00    0.37113355961E+00    0.48069417501E+00    0.52276033538E+01
    0.54000000000E+01    0.19158441386E+00    0.37782820338E+00    0.49938352792E+00    0.52196312836E+01
    0.55000000000E+01    0.19190029816E+00    0.38451599802E+00    0.51848078050E+00    0.52110393240E+01
    0.56000000000E+01    0.19224008675E+00    0.39119700147E+00    0.53799041327E+00    0.52018286972E+01
    0.57000000000E+01    0.19260398452E+00    0.39787126096E+00    0.55791701243E+00    0.51920005834E+01
    0.58000000000E+01    0.19299221620E+00    0.40453881309E+00    0.57826526934E+00    0.51815561255E+01
    0.59000000000E+01    0.19340502659E+00    0.41119968388E+00    0.59903998016E+00    0.51704964323E+01
    0.60000000000E+01    0.19384268095E+00    0.41785388879E+00    0.62024604540E+00    0.51588225828E+01
    0.61000000000E+01    0.19430546528E+00    0.42450143276E+00    0.64188846952E+00    0.51465356292E+01
    0.62000000000E+01    0.19479368676E+00    0.43114231024E+00    0.66397236058E+00    0.51336366011E+01
    0.63000000000E+01    0.19530767419E+00    0.43777650515E+00    0.68650292978E+00    0.51201265087E+01
    0.64000000000E+01    0.19584777850E+00    0.44440399091E+00    0.70948549115E+00    0.51060063468E+01
    0.65000000000E+01    0.19641437321E+00    0.45102473036E+00    0.73292546113E+00    0.50912770978E+01
    0.66000000000E+01    0.19700785510E+00    0.45763867580E+00    0.75682835814E+00    0.50759397359E+01
    0.67000000000E+01    0.19762864478E+00    0.46424576886E+00    0.78119980223E+00    0.50599952304E+01
    0.68000000000E+01    0.19827718740E+00    0.47084594048E+00    0.80604551456E+00    0.50434445491E+01
    0.69000000000E+01    0.19895395336E+00    0.47743911081E+00    0.83137131700E+00    0.50262886619E+01
    0.70000000000E+01    0.19965943910E+00    0.48402518916E+00    0.85718313157E+00    0.50085285448E+01
    0.71000000000E+01    0.20039416799E+00    0.49060407382E+00    0.88348697996E+00    0.49901651832E+01
    0.72000000000E+01    0.20115869114E+00    0.49717565203E+00    0.91028898289E+00    0.49711995755E+01
    0.73000000000E+01    0.20195358847E+00    0.50373979979E+00    0.93759535949E+00    0.49516327369E+01
    0.74000000000E+01    0.20277946967E+00    0.51029638173E+00    0.96541242656E+00    0.49314657034E+01
    0.75000000000E+01    0.20363697532E+00    0.51684525095E+00    0.99374659785E+00    0.49106995350E+01
    0.76000000000E+01    0.20452677808E+00    0.52338624886E+00    0.10226043832E+01    0.48893353203E+01
    0.77000000000E+01    0.20544958391E+00    0.52991920497E+00    0.10519923874E+01    0.48673741799E+01
