    0.00000000000E+00    0.21306666667E+00    0.00000000000E+00    0.00000000000E+00    0.46933667084E+01
    0.10000000000E+00    0.21338760667E+00    0.77399563123E-02    0.19363424767E-03    0.46863077740E+01
    0.20000000000E+00    0.21372235142E+00    0.15489056663E-01    0.77556582586E-03    0.46789677981E+01
    0.30000000000E+00    0.21407108770E+00    0.23247666233E-01    0.17474336347E-02    0.46713454429E+01
    0.40000000000E+00    0.21443401116E+00    0.31016139874E-01    0.31110034791E-02    0.46634393238E+01
    0.50000000000E+00    0.21481132646E+00    0.38794822136E-01    0.48681673376E-02    0.46552480098E+01
    0.60000000000E+00    0.21520324753E+00    0.46584047281E-01    0.70209427098E-02    0.46467700255E+01
    0.70000000000E+00    0.21560999776E+00    0.54384139289E-01    0.95714720386E-02    0.46380038513E+01
    0.80000000000E+00    0.21603181029E+00    0.62195411851E-01    0.12522022204E-01    0.46289479252E+01
    0.90000000000E+00    0.21646892821E+00    0.70018168349E-01    0.15874984087E-01    0.46196006432E+01
    0.10000000000E+01    0.21692160490E+00    0.77852701825E-01    0.19632872194E-01    0.46099603609E+01
    0.11000000000E+01    0.21739010424E+00    0.85699294943E-01    0.23798324352E-01    0.46000253945E+01
    0.12000000000E+01    0.21787470098E+00    0.93558219933E-01    0.28374101459E-01    0.45897940215E+01
    0.13000000000E+01    0.21837568104E+00    0.10142973853E+00    0.33363087284E-01    0.45792644823E+01
    0.14000000000E+01    0.21889334185E+00    0.10931410188E+00    0.38768288337E-01    0.45684349809E+01
    0.15000000000E+01    0.21942799270E+00    0.11721155050E+00    0.44592833774E-01    0.45573036863E+01
    0.16000000000E+01    0.21997995513E+00    0.12512231412E+00    0.50839975356E-01    0.45458687334E+01
    0.17000000000E+01    0.22054956334E+00    0.13304661159E+00    0.57513087458E-01    0.45341282243E+01
    0.18000000000E+01    0.22113716458E+00    0.14098465079E+00    0.64615667109E-01    0.45220802297E+01
    0.19000000000E+01    0.22174311963E+00    0.14893662845E+00    0.72151334078E-01    0.45097227895E+01
    0.20000000000E+01    0.22236780323E+00    0.15690273002E+00    0.80123830996E-01    0.44970539146E+01
    0.21000000000E+01    0.22301160461E+00    0.16488312950E+00    0.88537023504E-01    0.44840715879E+01
    0.22000000000E+01    0.22367492797E+00    0.17287798928E+00    0.97394900435E-01    0.44707737656E+01
    0.23000000000E+01    0.22435819306E+00    0.18088745993E+00    0.10670157402E+00    0.44571583785E+01
    0.24000000000E+01    0.22506183572E+00    0.18891168001E+00    0.11646128013E+00    0.44432233337E+01
    0.25000000000E+01    0.22578630850E+00    0.19695077587E+00    0.12667837848E+00    0.44289665154E+01
    0.26000000000E+01    0.22653208130E+00    0.20500486135E+00    0.13735735294E+00    0.44143857870E+01
    0.27000000000E+01    0.22729964203E+00    0.21307403764E+00    0.14850281178E+00    0.43994789920E+01
    0.28000000000E+01    0.22808949730E+00    0.22115839291E+00    0.16011948794E+00    0.43842439561E+01
    0.29000000000E+01    0.22890217319E+00    0.22925800209E+00    0.17221223930E+00    0.43686784885E+01
    0.30000000000E+01    0.22973821601E+00    0.23737292658E+00    0.18478604899E+00    0.43527803836E+01
    0.31000000000E+01    0.23059819310E+00    0.24550321391E+00    0.19784602560E+00    0.43365474229E+01
    0.32000000000E+01    0.23148269374E+00    0.25364889740E+00    0.21139740346E+00    0.43199773765E+01
    0.33000000000E+01    0.23239233001E+00    0.26180999584E+00    0.22544554285E+00    0.43030680055E+01
    0.34000000000E+01    0.23332773779E+00    0.26998651312E+00    0.23999593020E+00    0.42858170634E+01
    0.35000000000E+01    0.23428957774E+00    0.27817843780E+00    0.25505417827E+00    0.42682222985E+01
    0.36000000000E+01    0.23527853635E+00    0.28638574276E+00    0.27062602622E+00    0.42502814558E+01
    0.37000000000E+01    0.23629532710E+00    0.29460838469E+00    0.28671733975E+00    0.42319922796E+01
    0.38000000000E+01    0.23734069160E+00    0.30284630372E+00    0.30333411104E+00    0.42133525155E+01
    0.39000000000E+01    0.23841540086E+00    0.31109942288E+00    0.32048245874E+00    0.41943599129E+01
    0.40000000000E+01    0.23952025658E+00    0.31936764760E+00    0.33816862783E+00    0.41750122278E+01
    0.41000000000E+01    0.24065609253E+00    0.32765086521E+00    0.35639898937E+00    0.41553072250E+01
    0.42000000000E+01    0.24182377603E+00    0.33594894437E+00    0.37518004018E+00    0.41352426814E+01
    0.43000000000E+01    0.24302420947E+00    0.34426173444E+00    0.39451840244E+00    0.41148163888E+01
    0.44000000000E+01    0.24425833193E+00    0.35258906493E+00    0.41442082306E+00    0.40940261570E+01
    0.45000000000E+01    0.24552712092E+00    0.36093074482E+00    0.43489417303E+00    0.40728698167E+01
    0.46000000000E+01    0.24683159415E+00    0.36928656185E+00    0.45594544650E+00    0.40513452237E+01
    0.47000000000E+01    0.24817281145E+00    0.37765628184E+00    0.47758175979E+00    0.40294502616E+01
    0.48000000000E+01    0.24955187681E+00    0.38603964794E+00    0.49981035010E+00    0.40071828463E+01
    0.49000000000E+01    0.25096994049E+00    0.39443637980E+00    0.52263857409E+00    0.39845409297E+01
    0.50000000000E+01    0.25242820129E+00    0.40284617276E+00    0.54607390617E+00    0.39615225039E+01
    0.51000000000E+01    0.25392790890E+00    0.41126869698E+00    0.57012393655E+00    0.39381256056E+01
    0.52000000000E+01    0.25547036646E+00    0.41970359650E+00    0.59479636899E+00    0.39143483209E+01
    0.53000000000E+01    0.25705693320E+00    0.42815048827E+00    0.62009901822E+00    0.38901887902E+01
    0.54000000000E+01    0.25868902726E+00    0.43660896114E+00    0.64603980707E+00    0.38656452135E+01
    0.55000000000E+01    0.26036812866E+00    0.44507857480E+00    0.67262676309E+00    0.38407158555E+01
    0.56000000000E+01    0.26209578247E+00    0.45355885860E+00    0.69986801490E+00    0.38153990521E+01
    0.57000000000E+01    0.26387360217E+00    0.46204931042E+00    0.72777178796E+00    0.37896932159E+01
    0.58000000000E+01    0.26570327313E+00    0.47054939536E+00    0.75634639986E+00    0.37635968433E+01
    0.59000000000E+01    0.26758655640E+00    0.47905854448E+00    0.78560025508E+00    0.37371085209E+01
    0.60000000000E+01    0.26952529265E+00    0.48757615335E+00    0.81554183913E+00    0.37102269333E+01
    0.61000000000E+01    0.27152140639E+00    0.49610158062E+00    0.84617971195E+00    0.36829508704E+01
    0.62000000000E+01    0.27357691038E+00    0.50463414648E+00    0.87752250068E+00    0.36552792361E+01
    0.63000000000E+01    0.27569391038E+00    0.51317313102E+00    0.90957889156E+00    0.36272110568E+01
    0.64000000000E+01    0.27787461009E+00    0.52171777248E+00    0.94235762094E+00    0.35987454905E+01
    0.65000000000E+01    0.28012131650E+00    0.53026726552E+00    0.97586746534E+00    0.35698818372E+01
    0.66000000000E+01    0.28243644541E+00    0.53882075922E+00    0.10101172305E+01    0.35406195491E+01
    0.67000000000E+01    0.28482252742E+00    0.54737735512E+00    0.10451157390E+01    0.35109582415E+01
    0.68000000000E+01    0.28728221414E+00    0.55593610509E+00    0.10808718173E+01    0.34808977053E+01
    0.69000000000E+01    0.28981828491E+00    0.56449600902E+00    0.11173942802E+01    0.34504379194E+01
    0.70000000000E+01    0.29243365375E+00    0.57305601253E+00    0.11546919152E+01    0.34195790641E+01
    0.71000000000E+01    0.29513137683E+00    0.58161500441E+00    0.11927734638E+01    0.33883215358E+01
    0.72000000000E+01    0.29791466036E+00    0.59017181396E+00    0.12316476021E+01    0.33566659620E+01
    0.73000000000E+01    0.30078686882E+00    0.59872520822E+00    0.12713229187E+01    0.33246132184E+01
    0.74000000000E+01    0.30375153381E+00    0.60727388901E+00    0.13118078904E+01    0.32921644459E+01
    0.75000000000E+01    0.30681236325E+00    0.61581648975E+00    0.13531108559E+01    0.32593210697E+01
    0.76000000000E+01    0.30997325117E+00    0.62435157223E+00    0.13952399866E+01    0.32260848194E+01
    0.77000000000E+01    0.31323828792E+00    0.63287762302E+00    0.14382032541E+01    0.31924577505E+01
    0.78000000000E+01    0.31661177103E+00    0.64139304986E+00    0.14820083953E+01    0.31584422674E+01
    0.79000000000E+01    0.32009821651E+00    0.64989617768E+00    0.15266628730E+01    0.31240411487E+01
